source,i1_mean,i2_mean,i3_mean,interp_std,knn_prob,logreg_prob,rf_prob,svc_prob,xgb_prob,models_std,stratum
cert,0.3,0.3,0.3,3.725290298461914e-09,0.0,0.029597509652376175,0.0,0.042146213352680206,0.003614838467910886,0.017490571044344042,Consensus
cert,0.3,0.0,0.0,0.1414213562373095,0.20000000298023224,0.14602431654930115,0.23999999463558197,0.19991476833820343,0.17690005898475647,0.030889488934237538,Consensus
cert,0.3,0.3,0.5,0.0942809041582062,0.06666667014360428,0.008329027332365513,0.009999999776482582,0.009315349161624908,0.006970944814383984,0.023227479639585668,Consensus
cert,0.3,0.3,0.3,3.725290298461914e-09,0.0,0.049952615052461624,0.009999999776482582,0.07818004488945007,0.009206634014844894,0.029834113961526822,Consensus
cert,0.3,0.3,0.3,3.725290298461914e-09,0.2666666805744171,0.13647685945034027,0.1599999964237213,0.16028814017772675,0.04470395669341087,0.07074081133293894,Consensus
cert,0.3,0.0,0.3,0.14142135623730953,0.0,0.0014526991872116923,0.0,0.0025736785028129816,0.005409772973507643,0.002009557748375728,Consensus
cert,0.3,0.0,0.0,0.1414213562373095,0.06666667014360428,0.08595933765172958,0.029999999329447746,0.07677518576383591,0.055719245225191116,0.019351164985373957,Consensus
cert,0.3,0.0,0.3,0.14142135623730953,0.06666667014360428,0.008195450529456139,0.0,0.011579932644963264,0.007550077512860298,0.024231403988638316,Consensus
cert,0.3,0.3,0.3,3.725290298461914e-09,0.06666667014360428,0.1343352496623993,0.019999999552965164,0.14751136302947998,0.03355291113257408,0.05185433340773446,Consensus
cert,0.3,0.3,0.7,0.1885618083164127,0.2666666805744171,0.22547662258148193,0.11999999731779099,0.23986493051052094,0.1115887463092804,0.06424053467626721,Consensus
cert,0.3,0.0,0.3,0.14142135623730953,0.13333334028720856,0.06624606251716614,0.0,0.07857241481542587,0.014534956775605679,0.047787237183941546,Consensus
