i1_mean,i2_mean,i3_mean,interp_std,logreg_npt_prob,logreg_pt_prob,rf_npt_prob,rf_pt_prob,source,val_int,interp_mean
1.0,1.0,0.7,0.14142135623730917,0.9440228939056396,0.964145839214325,1.0,0.9660000205039978,cert,1.0,0.9
1.0,1.0,0.7,0.14142135623730917,0.9616125226020813,0.9962033033370972,1.0,0.9739999771118164,cert,1.0,0.9
1.0,0.7,0.3,0.28674417556808773,0.9464451670646667,0.9801303744316101,0.9940000176429749,0.9919999837875366,cert,1.0,0.6666666666666666
1.0,0.7,1.0,0.14142135623730956,0.9609269499778748,0.9996528625488281,1.0,0.9980000257492065,cert,1.0,0.9
1.0,0.7,0.7,0.14142135623730995,0.9489078521728516,0.9832541942596436,0.9020000100135803,0.9959999918937683,cert,1.0,0.7999999999999999
1.0,0.7,0.3,0.28674417556808773,0.9577564597129822,0.9989233016967773,1.0,1.0,cert,1.0,0.6666666666666666
1.0,1.0,1.0,0.0,0.9593672156333923,0.9976524710655212,1.0,1.0,cert,1.0,1.0
1.0,1.0,1.0,0.0,0.962953507900238,0.9993518590927124,1.0,1.0,cert,1.0,1.0
1.0,0.7,0.3,0.28674417556808773,0.945542573928833,0.9614538550376892,0.9959999918937683,0.9760000109672546,cert,1.0,0.6666666666666666
1.0,0.7,0.7,0.14142135623730995,0.9562434554100037,0.9954859018325806,1.0,0.9860000014305115,cert,1.0,0.7999999999999999
1.0,1.0,1.0,0.0,0.9626708626747131,0.9976811408996582,1.0,1.0,cert,1.0,1.0
1.0,0.7,0.5,0.20548046676563214,0.9639135599136353,0.9999999403953552,0.9900000095367432,0.9980000257492065,cert,1.0,0.7333333333333334
1.0,0.7,0.7,0.14142135623730995,0.9456992149353027,0.8699116110801697,0.9100000262260437,0.949999988079071,cert,1.0,0.7999999999999999
1.0,1.0,0.7,0.14142135623730917,0.9534461498260498,0.7883681654930115,0.972000002861023,0.9520000219345093,cert,1.0,0.9
