system:index,ARVI,ARVI_INTP,B,CMRI,CMRI_INTP,CVI,CVI_INTP,EVI_INTP,EVI_RMSE,G,GLI,GLI_INTP,IPVI,IPVI_INTP,MCARI1,MCARI1_INTP,MCARI2,MCARI2_INTP,N,NDTI,NDTI_INTP,NDVI,NDVI_INTP,NDWI,NDWI_INTP,NLI,NLI_INTP,N_INTP,OSAVI,OSAVI_INTP,R,R_INTP,TDVI,TDVI_INTP,TVI,TVI_INTP,TriVI,TriVI_INTP,WDRVI,WDRVI_INTP,cloudy_B,cloudy_G,cloudy_N,cloudy_R,landcover,latitude,longitude,.geo
2_00000000000000000260_0,0.6104208,0.52262414,0.048600000000000004,0.9778725,0.7952922,2.054291925580181,1.8806826,1.4939169,0.3356255,0.07730000000000001,0.16988270904275446,0.13531497,0.7667939,0.7154278,2265.84,1723.88,0.7049879612104129,0.6059508,0.20090000000000002,-0.117052026,-0.07933885,0.5335878,0.43085566,-0.44428468,-0.36443654,0.99969727,0.99951553,0.17674583,0.5335552027357108,0.43082726,0.0611,0.06945416,1.0437238235623398,0.89683294,1.0166551953634733,0.96394795,90360.0,70503.79,-0.5051114669294249,-0.5926636,0.0396,0.0606,0.1102,0.0534,nonmangrove,22.073036983208222,89.22734594111323,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000261_0,0.40336516,0.28323203,0.0656,0.5710243,0.32124078,1.5297652696804127,1.3442881,0.6671247,0.87108934,0.09050000000000001,0.10433190970103721,0.07903827,0.6552017,0.5857278,1197.72,685.29614,0.4852175587499686,0.26810783,0.15430000000000002,-0.05416424,-0.0227305,0.3104034,0.17145567,-0.26062092,-0.14978513,0.9993181,0.998665,0.135475,0.31038230948215834,0.17144465,0.08120000000000001,0.09292917,0.7105074202447548,0.3900953,0.9002240815639186,0.8134601,47580.0,28578.324,-0.6806374831832765,-0.7455772,0.08410000000000001,0.1058,0.11230000000000001,0.10600000000000001,nonmangrove,21.872086220805166,89.35173844328266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000262_0,0.53888506,0.3851996,0.067,0.77549297,0.5102007,2.2290379487513006,1.6609986,0.9298269,0.45196426,0.09920000000000001,0.09160935350756534,0.078733966,0.6950575,0.6308423,1824.36,1090.5338,0.5099946449809009,0.38145435,0.22360000000000002,-0.005575266,-0.014069586,0.39011502,0.2616847,-0.38537794,-0.24851604,0.9996077,0.9992136,0.16825238,0.39009561227915307,0.26166898,0.0981,0.096433334,0.8418225619819748,0.6075987,0.9434590685282471,0.870953,75740.0,44577.945,-0.6287564336709281,-0.70389086,0.07150000000000001,0.09140000000000001,0.1374,0.0927,nonmangrove,21.863775045732755,89.34813907360224,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000263_0,0.470261,0.3749132,0.061900000000000004,0.6811956,0.48753896,1.799196797520661,1.5134332,0.9408669,0.30422655,0.08800000000000001,0.10344827586206896,0.092809595,0.6793199,0.6294724,1413.7199999999998,1039.895,0.5143761669936424,0.40489554,0.1718,-0.04080426,-0.03237771,0.35863978,0.25894475,-0.3225558,-0.22859421,0.9994506,0.999236,0.159875,0.3586170902592165,0.25892818,0.0811,0.09408333,0.7918003543545986,0.61019456,0.9266281770853961,0.87033653,57180.0,41274.277,-0.6503866503866504,-0.7074233,0.0781,0.1018,0.152,0.09580000000000001,nonmangrove,21.828019548726758,89.32547161454345,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000264_0,0.5992263,0.5350942,0.051800000000000006,0.9640653,0.8164913,2.016278006401463,1.8561325,1.5442667,0.56700045,0.081,0.16630669546436286,0.14678916,0.7635759,0.7226551,2320.08,1796.9767,0.7016062038752149,0.6196436,0.20670000000000002,-0.11724138,-0.09142493,0.5271518,0.44531024,-0.43691346,-0.37118107,0.9997004,0.9995175,0.17753333,0.52712067258677,0.44528085,0.064,0.06677084,1.0354811679054725,0.9128362,1.013484991794421,0.970753,92420.0,73461.63,-0.5117515058462264,-0.57685655,0.0548,0.0883,0.15810000000000002,0.0719,nonmangrove,22.10734139167099,89.34655363695728,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000265_0,0.6937839,0.5214401,0.0367,1.1108216,0.79511076,2.042365049359378,1.8616501,1.5816902,0.5581552,0.069,0.2398921832884097,0.13979955,0.8090873,0.71600443,2562.6,1755.3585,0.7890723833880691,0.6053535,0.203,-0.18049616,-0.084432855,0.61817455,0.4320089,-0.49264705,-0.36310184,0.99976754,0.9995157,0.18312916,0.6181351528001403,0.43198168,0.047900000000000005,0.07119167,1.1459924425013566,0.89234936,1.0574377388491707,0.96372765,101500.0,66539.555,-0.4046920821114369,-0.5863649,0.0733,0.09390000000000001,0.25720000000000004,0.0888,nonmangrove,22.10877056108302,89.35113854833591,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000266_0,0.58925474,0.57427126,0.047400000000000005,0.95621604,0.88579583,1.9793956043956045,1.9752846,1.5253038,0.24750046,0.0728,0.16386890487609912,0.15483071,0.76226103,0.7405717,2060.64,1928.88,0.7023281597879193,0.6559195,0.1834,-0.12,-0.09522609,0.524522,0.4811433,-0.431694,-0.4046525,0.99965996,0.9995967,0.18399583,0.5244871496492337,0.48111153,0.0572,0.06418333,1.0320822899974362,0.97228885,1.0121867556250066,0.9902283,81960.0,79130.414,-0.5144294413555732,-0.5531481,0.056900000000000006,0.0868,0.20270000000000002,0.0724,nonmangrove,22.1888205900693,89.33099921798124,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000267_0,0.7041779,0.7029322,0.0439,1.2341957,1.1814241,2.6856693090459323,2.6299284,1.8738165,0.27931345,0.0693,0.18715203426124197,0.19447951,0.83218163,0.81664187,3192.8399999999997,2956.2986,0.7891332024209257,0.76143664,0.2529,-0.1521197,-0.1370869,0.66436327,0.6332837,-0.5698324,-0.5481404,0.99984056,0.9998061,0.24209583,0.6643283012411324,0.6332489,0.051000000000000004,0.0540625,1.1974611085783535,1.1603469,1.0790566608820316,1.0641303,128460.0,121343.73,-0.33700353912701536,-0.3700811,0.051800000000000006,0.0758,0.25720000000000004,0.059800000000000006,nonmangrove,22.377552915210305,89.41292772784962,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000268_0,0.75755256,0.6756802,0.0317,1.1773432,1.1096493,3.728501892915089,2.927162,1.6467345,0.35794824,0.060200000000000004,0.1417733522996681,0.14451751,0.7962578,0.7895032,2484.24,2458.076,0.6757243102557419,0.697528,0.2298,-0.011764706,-0.07037281,0.5925156,0.57900643,-0.5848276,-0.53064287,0.9997773,0.99972284,0.20827083,0.5924827452393492,0.5789703,0.058800000000000005,0.05502083,1.116125799998018,1.095926,1.0452347069034746,1.0381722,103160.0,105378.41,-0.43800440205429203,-0.44673538,0.0548,0.0747,0.12150000000000001,0.0627,nonmangrove,22.31493472852174,89.73147194456591,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000269_0,0.42364016,0.3296815,0.0551,0.5960092,0.38949862,1.3836107300716354,1.3746585,0.83554137,0.44545436,0.081,0.1416490486257928,0.09926076,0.67110455,0.60675883,1222.4399999999998,783.08,0.5614685481481756,0.36059514,0.1361,-0.09681787,-0.038927797,0.34220907,0.21351765,-0.2538001,-0.17598097,0.9992801,0.99893683,0.13162084,0.3421820763647838,0.21350186,0.06670000000000001,0.08457083,0.7647409874881728,0.51119655,0.917719495803758,0.8426611,47360.0,27793.877,-0.6610633794048063,-0.72783107,0.055600000000000004,0.07680000000000001,0.0949,0.076,nonmangrove,21.891530093502336,89.63681709189893,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000026a_0,0.36642784,0.34927592,0.061900000000000004,0.51662844,0.4340297,1.3154396672198445,1.3310578,1.0065209,0.5410436,0.08560000000000001,0.12151981657386178,0.11178009,0.6490034,0.6218851,1091.76,903.925,0.5112145015736445,0.41287163,0.1335,-0.08491762,-0.057016652,0.2980068,0.24377029,-0.21862164,-0.1902594,0.9991901,0.9990276,0.13395834,0.29798362791421185,0.24375185,0.0722,0.081175,0.6886244776132401,0.5722035,0.8933122668071879,0.86050117,42140.0,32053.91,-0.6879018118059614,-0.713389,0.028900000000000002,0.0516,0.0974,0.0345,nonmangrove,21.863456905015017,89.64315883847871,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000026b_0,0.6304193,0.5849127,0.052000000000000005,1.0640829,0.9619394,2.3961864969709854,2.0477574,1.9474084,0.31234452,0.0776,0.14920399851906702,0.16236824,0.7848101,0.76392287,2626.9199999999996,2416.3376,0.7157798795827189,0.70332545,0.22940000000000002,-0.104626335,-0.123032466,0.56962025,0.52784574,-0.49446255,-0.43409362,0.999761,0.99968344,0.211775,0.5695890748368204,0.5278151,0.0629,0.0638125,1.0886445667689053,1.0308462,1.034224469428449,1.0130453,105780.0,99452.31,-0.4655172413793104,-0.5017269,0.0543,0.0801,0.2298,0.0659,nonmangrove,21.866916647258087,89.65768486611752,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000026e_0,0.6003683,0.5344546,0.0434,0.9946136,0.8576088,2.2042648817561052,2.1206708,1.8639772,1.8412255,0.0644,0.14590747330960854,0.11048844,0.76766783,0.7261706,1929.36,1701.9395,0.6939112436588964,0.60174316,0.1738,-0.1008547,-0.059116375,0.53533566,0.45234114,-0.45927793,-0.40526763,0.9996518,0.9995572,0.17601667,0.5352978588085648,0.45231107,0.0526,0.06634167,1.0459387695524522,0.92928845,1.017514466258803,0.9752042,77440.0,70180.13,-0.5032866533295227,-0.57591397,0.0789,0.0787,0.1577,0.0795,nonmangrove,22.130563599808756,89.47741643462365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000270_0,0.51528776,0.471728,0.0539,0.8145029,0.6788798,2.136563468924985,1.8140619,1.2066969,0.5277289,0.07350000000000001,0.09131403118040089,0.10512952,0.71097046,0.6786348,1518.0,1354.6179,0.5631366801503027,0.50764114,0.1685,-0.03521127,-0.04101782,0.42194092,0.35726961,-0.39256197,-0.3216102,0.9995176,0.99941015,0.16645834,0.42191244472946976,0.3572462,0.0685,0.078616664,0.890100269103441,0.7829348,0.9601775503884905,0.92503136,62000.0,54644.7,-0.6051552431165788,-0.6477161,0.048,0.0872,0.1633,0.07730000000000001,nonmangrove,22.082884471852314,89.48461517398445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000272_0,0.6123348,0.5699226,0.048400000000000006,1.0124631,0.9490498,2.2699757250784725,7.50924,1.8723866,0.5081458,0.0727,0.14759273875295975,0.10849301,0.77156,0.7541001,2244.84,2007.3842,0.6970660563358513,0.66455513,0.2013,-0.09901738,-0.07040517,0.54311997,0.5082001,-0.46934307,-0.44084963,0.99970585,0.999645,0.18924166,0.5430866639071579,0.50816464,0.0596,0.063325,1.0558090288299522,1.0022687,1.0213324479996269,1.0028596,90260.0,80135.37,-0.4950457795058322,-0.5069899,0.0466,0.0745,0.2245,0.059000000000000004,nonmangrove,21.870217242745653,89.3914600586843,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000274_0,0.65957445,0.653735,0.046400000000000004,1.1711318,1.1215268,2.359205916046921,2.2262573,2.310809,0.8683691,0.06910000000000001,0.17918088737201365,0.19136538,0.81956524,0.8072152,2841.24,2934.5452,0.7851310478706758,0.7684503,0.2262,-0.16232128,-0.16151188,0.6391304,0.6144304,-0.5320014,-0.50709647,0.99980533,0.9997881,0.2341625,0.639093385890673,0.61439633,0.049800000000000004,0.0554875,1.169704294124339,1.1382375,1.067300536298286,1.0551481,113560.0,118863.77,-0.37531068765534376,-0.39756182,0.0543,0.0762,0.2189,0.057,nonmangrove,21.71874889777149,89.24075787813666,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000275_0,0.63255817,0.5859147,0.0395,1.0662078,0.95442605,2.5059960827547383,2.1846964,1.7473538,0.31982908,0.0584,0.13951219512195123,0.1396119,0.7827832,0.75591177,1977.24,1888.26,0.7042424573526803,0.6699948,0.17550000000000002,-0.09056956,-0.0901461,0.5655665,0.5118236,-0.5006413,-0.4426025,0.9996838,0.9996264,0.1760375,0.5655260998323046,0.51178813,0.0487,0.056879167,1.0836749262385903,1.0132775,1.032262785592496,1.0055763,79960.0,74716.17,-0.470188679245283,-0.5237999,0.042,0.0608,0.1882,0.0488,nonmangrove,22.059694129535163,89.46683257377767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000276_0,0.7408638,0.68646044,0.0351,1.2408305,1.1490355,2.946520357922237,2.641598,1.9682256,0.8338976,0.0623,0.19692603266090297,0.18216605,0.82940555,0.8073531,2912.4,2913.244,0.7720265010268448,0.7451199,0.2358,-0.12454873,-0.12350389,0.6588111,0.61470616,-0.58201945,-0.53432924,0.99982554,0.9997823,0.2391,0.6587740401525064,0.61467266,0.0485,0.056220833,1.1914238119923835,1.135429,1.0764808939406894,1.0548557,117900.0,120519.78,-0.34572697003329633,-0.3955384,0.0629,0.084,0.22510000000000002,0.07,nonmangrove,22.10356990286364,89.72153082830572,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000277_0,0.7192557,0.72491646,0.0347,1.2458384,1.2369723,2.711837821209823,2.8008158,1.9732226,0.222389,0.057300000000000004,0.19874476987447698,0.20259325,0.8352987,0.8317623,2696.8799999999997,2983.3628,0.7932910750994883,0.7841589,0.21250000000000002,-0.15524194,-0.14753844,0.6705975,0.6635246,-0.5752409,-0.57344776,0.99981445,0.9998201,0.23375833,0.6705553109867304,0.663486,0.0419,0.047104165,1.2041793614936414,1.1947485,1.0819415345926644,1.0783935,108520.0,123005.4,-0.3269992082343626,-0.33033964,0.0322,0.0536,0.1932,0.040600000000000004,nonmangrove,22.12175151996013,89.78027768344671,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000278_0,0.6950044,0.59084356,0.034800000000000005,1.1549073,0.92643434,2.3958400912741467,2.2699146,1.4854137,0.3532812,0.059800000000000006,0.2038248616004026,0.13939767,0.81363064,0.7457939,2388.84,2153.2402,0.7720851895360763,0.64030546,0.19340000000000002,-0.1488953,-0.073976964,0.6272613,0.49158773,-0.5276461,-0.43484658,0.99976313,0.99963987,0.20701666,0.6272190344781168,0.49155897,0.0443,0.06912917,1.1563430295227934,0.9798963,1.0617256018770154,0.99457806,95660.0,83002.484,-0.39220615964802014,-0.535247,0.057100000000000005,0.08220000000000001,0.22590000000000002,0.06570000000000001,nonmangrove,22.462953550922055,89.5092108668006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000279_0,0.6742268,0.6476204,0.0395,1.1663008,1.1216992,2.4369235780387664,2.1985826,2.3893821,0.43063426,0.061700000000000005,0.18312559923298177,0.19334456,0.8162445,0.8085199,2514.72,2403.4392,0.774329297208517,0.77537775,0.203,-0.14897579,-0.1674036,0.63248897,0.6170398,-0.53381187,-0.5046594,0.9997782,0.9997514,0.19512083,0.6324482542337445,0.61699724,0.045700000000000005,0.046883333,1.1622507565138878,1.1418667,1.064184637410729,1.0564767,100780.0,97110.93,-0.38484848484848483,-0.39552626,0.049600000000000005,0.0748,0.22790000000000002,0.0536,nonmangrove,21.876460329105157,89.41635569897382,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027a_0,0.62811244,0.61792743,0.0463,1.0481849,1.039769,2.1743526974495855,2.1360428,2.12575,0.42730233,0.0718,0.17128874388254486,0.17518742,0.7856589,0.7847712,2379.96,2387.618,0.7339186710269587,0.7350003,0.20270000000000002,-0.12981904,-0.13875027,0.57131785,0.5695424,-0.47686702,-0.47022665,0.9997308,0.99972004,0.20245834,0.5712824010914053,0.5695065,0.0553,0.055495832,1.0907010802224262,1.0848411,1.0350448441769875,1.0336467,95040.0,98042.09,-0.4635437342860923,-0.45635086,0.057600000000000005,0.0765,0.20020000000000002,0.0603,nonmangrove,21.887355252257258,89.38524686102171,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027c_0,0.7408663,0.697325,0.0344,1.1858014,1.1630234,3.3118065828402368,2.8189073,1.7445538,0.27396074,0.062400000000000004,0.16093023255813954,0.17176673,0.8055071,0.807091,2627.28,2878.1265,0.7106114682166902,0.7328163,0.2311,-0.055837564,-0.1049561,0.6110143,0.61418194,-0.5747871,-0.5488414,0.9997911,0.99980015,0.24537916,0.6109802172064298,0.6141491,0.0558,0.059091665,1.1377596374959642,1.137561,1.0540466264324466,1.0549687,107820.0,117391.23,-0.41426942085920665,-0.39551616,0.035500000000000004,0.060200000000000004,0.2893,0.0432,nonmangrove,22.29828465747029,89.77466438073083,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027d_0,0.77002376,0.656653,0.043500000000000004,1.2680136,1.021109,3.66710625,3.0123417,1.2910807,0.6051563,0.08,0.1695906432748538,0.12391867,0.82687086,0.7584222,3966.12,2527.033,0.7404439797222437,0.60654056,0.33480000000000004,-0.06595603,-0.029357558,0.65374166,0.51684433,-0.61427194,-0.50426465,0.99987495,0.99967074,0.25760832,0.6537158324195635,0.5168197,0.07010000000000001,0.07864583,1.1858947917611866,1.0000063,1.0741236728647894,1.0053073,162780.0,105109.15,-0.35354315504923733,-0.4862584,0.0332,0.057300000000000004,0.23320000000000002,0.0386,nonmangrove,22.30121838547144,89.77783525402072,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000027e_0,0.67965704,0.6410541,0.041100000000000005,1.0450444,1.0149163,2.892771816323347,2.5065706,1.5104084,0.42760122,0.0698,0.13449817147501017,0.14967231,0.7671769,0.7671346,2230.08,2479.4937,0.6468477514673869,0.6694787,0.2155,-0.03254438,-0.07615781,0.53435385,0.5342692,-0.5106905,-0.4806471,0.99971837,0.9997141,0.22737917,0.5343234276438509,0.53424007,0.0654,0.067795835,1.0447059677794168,1.0393875,1.0170318886763332,1.0162352,91820.0,102572.266,-0.5043128234617597,-0.49173617,0.0487,0.0731,0.265,0.058300000000000005,nonmangrove,22.327420978794926,89.76275218107423,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000280_0,0.5837596,0.55104166,0.0651,0.78768766,0.7663163,2.8765933100267436,2.2767766,0.9848876,0.6639146,0.0999,0.04936974789915966,0.11487061,0.6812431,0.6941286,1648.32,1365.1727,0.4159468744898207,0.49328145,0.2477,0.074142724,-0.022872834,0.36248624,0.38825715,-0.4252014,-0.37805915,0.9996223,0.999413,0.1937625,0.36247029833670685,0.38823327,0.1159,0.082433335,0.7980675084771567,0.8099928,0.9287013775293232,0.93853825,72680.0,54896.71,-0.6478282505153906,-0.59443146,0.031200000000000002,0.0597,0.25680000000000003,0.040100000000000004,nonmangrove,22.4090891348091,89.71377504363723,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000281_0,0.3108747,0.110045046,0.058300000000000005,0.23482934,-0.13370878,1.2192714761257752,0.9040028,-0.17794862,0.44218305,0.0887,0.10117939168218498,0.07891776,0.56180346,0.4657725,385.67999999999995,-250.6936,0.21740373356965065,-0.18305457,0.1109,-0.012557077,0.003391453,0.12360689,-0.06845499,-0.111222446,0.06525379,0.99859434,0.9972447,0.09274167,0.12359687158082425,-0.06844916,0.08650000000000001,0.10565833,0.32991098824080356,-0.28087154,0.789687843115453,0.64956367,15520.0,-11142.635,-0.772722615022031,-0.835639,0.06620000000000001,0.0974,0.12000000000000001,0.0913,nonmangrove,22.40964372792452,89.608322081929,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000282_0,0.5145414,0.32836434,0.0434,0.7191602,0.30279237,1.5059317844784972,1.1796758,0.5708727,0.48463172,0.0714,0.17579250720461095,0.12794207,0.70484126,0.5885493,1362.6,568.78217,0.629080753280486,0.32239822,0.13540000000000002,-0.114754096,-0.054037668,0.40968245,0.17709862,-0.30947775,-0.12569377,0.99938166,0.99859744,0.109241664,0.4096483374627829,0.17708264,0.0567,0.0768125,0.8717262418578076,0.4207704,0.9537727491670214,0.8191548,53100.0,18309.994,-0.6144646924829158,-0.74279237,0.0523,0.0815,0.1259,0.0732,nonmangrove,22.39823450970597,89.58269799777564,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000283_0,0.5939361,0.42965466,0.0375,0.9051733,0.5712095,1.6613597369858812,1.3553933,1.2473463,0.61423296,0.0646,0.20860617399438727,0.15653908,0.75759137,0.66605526,1714.44,1068.1772,0.7280572614715081,0.5489172,0.1472,-0.15666965,-0.10367966,0.51518273,0.3321105,-0.38999057,-0.23909898,0.99956536,0.9990561,0.1198875,0.5151402869552687,0.3320804,0.0471,0.059333332,1.0199297967077545,0.7308462,1.007562755938252,0.9100186,67060.0,43810.01,-0.523778712390812,-0.6584337,0.0488,0.0726,0.11900000000000001,0.060200000000000004,nonmangrove,22.39954186346823,89.52515093252809,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000284_0,0.71572036,0.6567142,0.0368,1.2125721,1.0662202,2.6894924110282923,2.224102,1.8027889,0.26504943,0.0623,0.19577735124760076,0.1940637,0.8253437,0.7912941,2760.12,2237.3303,0.7767962397989189,0.74450296,0.22210000000000002,-0.1399817,-0.13863376,0.65068746,0.58258814,-0.56188464,-0.48363197,0.99980944,0.99970245,0.1872625,0.6506487908559878,0.5825483,0.047,0.0486375,1.1825190228172828,1.1018486,1.0727010192846995,1.0401173,111180.0,89350.45,-0.3581852333477821,-0.44392002,0.0328,0.059000000000000004,0.1607,0.040100000000000004,nonmangrove,22.445291495304865,89.36909254709889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000285_0,0.59267735,0.5330637,0.044500000000000005,0.9761874,0.83676624,2.178194953852976,1.9232908,1.62867,0.37819934,0.0658,0.14285714285714285,0.13389826,0.762489,0.7264081,1906.0799999999997,1628.9424,0.6847502576477241,0.6251782,0.17400000000000002,-0.096666664,-0.08436296,0.5249781,0.45281628,-0.45120934,-0.38394997,0.999642,0.9995188,0.16261667,0.5249412836961476,0.45278338,0.054200000000000005,0.061316665,1.0326661057819986,0.9304871,1.0124120156316139,0.9755185,76520.0,64114.184,-0.5139664804469274,-0.5759486,0.07740000000000001,0.1024,0.2003,0.0834,nonmangrove,22.221113448264823,89.41914092551221,"{""type"":""MultiPoint"",""coordinates"":[]}"
